Time,"Coolant temperature","Oil temperature","Intake air temperature","Battery voltage","Transmission temperature","Fuel tank level","Current battery voltage","Current battery voltage","Battery power from the IBS"
184.748,215.60,174.20,76.55,14.13,104.90,47.00,0.00,14.53,-23.08
184.922,215.60,174.20,76.55,14.13,104.90,47.00,0.00,14.53,-23.08
185.101,215.60,174.20,76.55,14.13,104.90,47.00,0.00,14.53,-23.08
185.282,215.60,174.20,76.55,14.13,104.90,47.00,0.00,14.53,-23.08
185.462,215.60,174.20,76.55,13.00,104.90,47.00,0.00,14.53,-23.08
185.640,215.60,174.20,76.55,13.00,104.90,47.00,0.00,14.53,-23.08
185.822,215.60,174.20,76.55,13.00,104.90,47.00,0.00,14.53,-23.08
186.001,215.60,174.20,76.55,13.00,104.90,47.00,0.00,14.53,-23.08
186.182,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,-23.08
186.358,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,23.50
186.541,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,23.50
186.748,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,23.50
186.932,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,23.50
187.112,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,23.50
187.291,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,23.50
187.468,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,23.50
187.652,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.25,23.50
187.832,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.21,23.50
188.012,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.21,0.10
188.192,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.21,0.10
188.372,215.60,174.20,76.55,13.00,104.90,47.00,0.00,13.21,0.10
188.610,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.21,0.10
188.792,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.21,0.10
188.972,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.21,0.10
189.152,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.21,0.10
189.332,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.21,0.10
189.513,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,0.10
189.688,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,-1.36
189.872,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,-1.36
190.049,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,-1.36
190.229,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,-1.36
190.412,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,-1.36
190.592,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,-1.36
190.772,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,-1.36
190.952,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.20,-1.36
191.132,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.22,-1.36
191.312,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.22,-28.80
191.488,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.22,-28.80
191.672,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.22,-28.80
191.882,215.60,174.20,77.90,13.00,104.90,47.00,0.00,13.22,-28.80
192.062,215.60,174.20,77.90,14.70,104.90,47.00,0.00,13.22,-28.80
192.243,215.60,174.20,77.90,14.70,104.90,47.00,0.00,13.22,-28.80
192.452,215.60,174.20,77.90,14.70,104.90,47.00,0.00,13.22,-28.80
192.632,215.60,174.20,77.90,14.70,104.90,47.00,0.00,13.22,-28.80
192.813,215.60,174.20,77.90,14.70,104.90,47.00,0.00,14.84,-28.80
192.992,215.60,174.20,77.90,14.70,104.90,47.00,0.00,14.84,-19.86
193.202,215.60,174.20,77.90,14.70,104.90,47.00,0.00,14.84,-19.86
193.382,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.84,-19.86
193.562,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.84,-19.86
193.740,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.84,-19.86
193.922,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.84,-19.86
194.101,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.84,-19.86
194.282,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.84,-19.86
194.462,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.78,-19.86
194.642,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.78,-13.52
194.822,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.78,-13.52
195.001,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.78,-13.52
195.182,215.60,176.00,77.90,14.70,104.90,47.00,0.00,14.78,-13.52
195.362,215.60,176.00,77.90,13.00,104.90,47.00,0.00,14.78,-13.52
195.542,215.60,176.00,77.90,13.00,104.90,47.00,0.00,14.78,-13.52
195.721,215.60,176.00,77.90,13.00,104.90,47.00,0.00,14.78,-13.52
195.902,215.60,176.00,77.90,13.00,104.90,47.00,0.00,14.78,-13.52
196.082,215.60,176.00,77.90,13.00,104.90,47.00,0.00,13.19,-13.52
196.261,215.60,176.00,77.90,13.00,104.90,47.00,0.00,13.19,4.18
196.442,215.60,176.00,77.90,13.00,104.90,47.00,0.00,13.19,4.18
196.622,215.60,176.00,77.90,13.00,104.90,47.00,0.00,13.19,4.18
196.802,215.60,176.00,77.90,13.00,104.90,47.00,0.00,13.19,4.18
196.982,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.19,4.18
197.162,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.19,4.18
197.342,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.19,4.18
197.518,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.19,4.18
197.702,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,4.18
197.882,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,-2.68
198.062,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,-2.68
198.239,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,-2.68
198.422,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,-2.68
198.602,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,-2.68
198.782,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,-2.68
198.962,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,-2.68
199.139,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.24,-2.68
199.322,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.25,-2.68
199.502,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.25,-4.70
199.682,215.60,176.00,77.90,13.09,104.90,47.00,0.00,13.25,-4.70
199.862,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-4.70
200.042,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-4.70
200.222,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-4.70
200.399,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-4.70
200.582,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-4.70
200.762,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-4.70
200.942,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-4.70
201.122,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
201.302,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
201.482,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
201.662,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
201.842,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
202.019,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
202.200,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
202.383,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
202.559,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.60
202.742,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.90
202.922,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.90
203.101,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.90
203.282,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.90
203.459,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.90
203.642,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.90
203.821,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.90
204.002,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.26,-5.90
204.179,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.90
204.361,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.40
204.542,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.40
204.718,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.40
204.902,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.40
205.082,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.40
205.262,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.40
205.439,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.40
205.622,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.25,-5.40
205.799,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.21,-5.40
205.982,214.25,177.80,77.90,13.09,104.90,47.00,0.00,13.21,-2.00
206.162,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.21,-2.00
206.342,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.21,-2.00
206.521,215.60,177.80,77.90,13.09,104.90,47.00,0.00,13.21,-2.00
206.702,215.60,177.80,77.90,13.00,104.90,47.00,0.00,13.21,-2.00
206.883,215.60,177.80,77.90,13.00,104.90,47.00,0.00,13.21,-2.00
207.062,215.60,177.80,77.90,13.00,104.90,47.00,0.00,13.21,-2.00
207.272,215.60,177.80,77.90,13.00,104.90,47.00,0.00,13.21,-2.00
207.451,215.60,177.80,77.90,13.00,104.90,47.00,0.00,13.20,-2.00
207.659,215.60,177.80,77.90,13.00,104.90,47.00,0.00,13.20,-4.16
207.842,214.25,177.80,77.90,13.00,104.90,47.00,0.00,13.20,-4.16
208.022,214.25,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-4.16
208.202,214.25,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-4.16
208.382,214.25,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-4.16
208.562,214.25,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-4.16
208.741,214.25,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-4.16
208.922,214.25,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-4.16
209.102,214.25,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-4.16
209.279,214.25,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-3.82
209.462,212.90,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-3.82
209.642,212.90,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-3.82
209.822,212.90,179.60,77.90,13.09,104.90,47.00,0.00,13.20,-3.82
210.002,212.90,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.82
210.212,212.90,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.82
210.392,212.90,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.82
210.570,212.90,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.82
210.754,212.90,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.82
210.932,212.90,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.86
211.112,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.86
211.292,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.86
211.472,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.86
211.652,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.86
211.832,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.86
212.012,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.86
212.192,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.20,-3.86
212.369,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.21,-3.86
212.552,210.20,179.60,77.90,13.00,104.90,47.00,0.00,13.21,-5.36
212.732,206.15,179.60,77.90,13.00,104.90,47.00,0.00,13.21,-5.36
212.912,206.15,179.60,77.90,13.00,104.90,47.00,0.00,13.21,-5.36
213.092,206.15,179.60,79.25,13.00,104.90,47.00,0.00,13.21,-5.36
213.272,206.15,179.60,79.25,13.00,104.90,47.00,0.00,13.21,-5.36
213.452,206.15,179.60,79.25,13.00,104.90,47.00,0.00,13.21,-5.36
213.632,206.15,179.60,79.25,13.00,104.90,47.00,0.00,13.21,-5.36
213.810,206.15,179.60,79.25,13.00,104.90,47.00,0.00,13.21,-5.36
213.992,206.15,179.60,79.25,13.00,104.90,47.00,0.00,13.22,-5.36
214.172,206.15,179.60,79.25,13.00,104.90,47.00,0.00,13.22,-6.42
214.353,200.75,179.60,79.25,13.00,104.90,47.00,0.00,13.22,-6.42
214.532,200.75,179.60,79.25,13.00,104.90,47.00,0.00,13.22,-6.42
214.713,200.75,179.60,79.25,13.00,104.90,47.00,0.00,13.22,-6.42
214.893,200.75,179.60,79.25,13.09,104.90,47.00,0.00,13.22,-6.42
215.073,200.75,179.60,79.25,13.09,104.90,47.00,0.00,13.22,-6.42
215.252,200.75,179.60,79.25,13.09,104.90,47.00,0.00,13.22,-6.42
215.432,200.75,179.60,79.25,13.09,104.90,47.00,0.00,13.22,-6.42
215.612,200.75,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
215.822,200.75,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
216.002,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
216.182,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
216.362,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
216.542,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
216.723,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
216.901,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
217.079,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
217.262,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.66
217.472,196.70,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
217.649,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
217.832,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
218.012,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
218.192,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
218.372,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
218.553,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
218.733,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
218.912,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-5.88
219.092,194.00,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
219.272,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
219.452,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
219.632,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
219.812,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
219.993,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
220.172,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
220.352,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
220.560,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.58
220.742,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
220.922,192.65,179.60,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
221.102,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
221.283,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
221.462,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
221.642,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
221.822,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
222.000,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.42
222.181,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.42
222.362,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.54
222.542,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.54
222.723,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.54
222.902,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.54
223.082,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.54
223.262,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.54
223.442,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.54
223.623,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.54
223.802,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.54
223.981,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
224.162,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
224.341,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
224.522,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
224.703,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
224.882,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
225.061,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
225.242,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
225.422,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.36
225.602,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.34
225.782,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.34
225.962,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.34
226.142,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.34
226.321,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.34
226.500,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.34
226.682,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.34
226.863,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.24,-6.34
227.042,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.34
227.222,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
227.432,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
227.612,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
227.793,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
227.972,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
228.152,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
228.332,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
228.512,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
228.692,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.44
228.872,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.90
229.052,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.90
229.232,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.90
229.412,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.90
229.592,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.90
229.772,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.90
229.981,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.90
230.162,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.25,-6.90
230.338,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.90
230.519,191.30,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.70
230.702,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.70
230.889,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.70
231.062,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.70
231.242,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.70
231.419,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.70
231.602,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.70
231.812,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.70
231.993,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.70
232.172,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.98
232.352,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.98
232.532,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.98
232.712,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.98
232.922,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.98
233.103,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.98
233.281,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.98
233.462,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.27,-6.98
233.642,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.98
233.821,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.18
234.001,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.18
234.181,192.65,181.40,79.25,13.09,104.90,47.00,0.00,13.26,-6.18
234.362,192.65,181.40,77.90,13.09,104.90,47.00,0.00,13.26,-6.18
234.542,192.65,181.40,77.90,13.00,104.90,47.00,0.00,13.26,-6.18
234.722,192.65,181.40,77.90,13.00,104.90,47.00,0.00,13.26,-6.18
234.898,192.65,181.40,77.90,13.00,104.90,47.00,0.00,13.26,-6.18
235.082,192.65,181.40,77.90,13.00,104.90,47.00,0.00,13.26,-6.18
235.262,192.65,181.40,77.90,13.00,104.90,47.00,0.00,13.25,-6.18
235.442,192.65,181.40,77.90,13.00,104.90,47.00,0.00,13.25,-1.64
235.622,194.00,181.40,77.90,13.00,104.90,47.00,0.00,13.25,-1.64
235.803,194.00,179.60,77.90,13.00,104.90,47.00,0.00,13.25,-1.64
235.982,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.25,-1.64
236.162,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.25,-1.64
236.339,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.25,-1.64
236.522,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.25,-1.64
236.703,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.25,-1.64
236.882,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.18,-1.64
237.062,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.18,-2.16
237.242,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.18,-2.16
237.422,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.18,-2.16
237.602,194.00,179.60,76.55,13.00,104.90,47.00,0.00,13.18,-2.16
237.782,194.00,179.60,76.55,12.91,104.90,47.00,0.00,13.18,-2.16
237.962,194.00,179.60,76.55,12.91,107.60,47.00,0.00,13.18,-2.16
238.142,194.00,179.60,76.55,12.91,107.60,47.00,0.00,13.18,-2.16
238.323,194.00,179.60,76.55,12.91,107.60,47.00,0.00,13.18,-2.16
238.500,194.00,179.60,76.55,12.91,107.60,47.00,0.00,13.18,-2.16
238.681,194.00,179.60,76.55,12.91,107.60,47.00,0.00,13.18,-2.46
238.862,195.35,179.60,76.55,12.91,107.60,47.00,0.00,13.18,-2.46
239.042,195.35,179.60,76.55,12.91,107.60,47.00,0.00,13.18,-2.46
239.222,195.35,179.60,75.20,12.91,107.60,47.00,0.00,13.18,-2.46
239.403,195.35,179.60,75.20,14.04,107.60,47.00,0.00,13.18,-2.46
239.609,195.35,179.60,75.20,14.04,107.60,47.00,0.00,13.18,-2.46
239.792,195.35,179.60,75.20,14.04,107.60,47.00,0.00,13.18,-2.46
239.972,195.35,179.60,75.20,14.04,107.60,47.00,0.00,13.18,-2.46
240.152,195.35,179.60,75.20,14.04,107.60,47.00,0.00,14.12,-2.46
240.333,195.35,179.60,75.20,14.04,107.60,47.00,0.00,14.12,-25.30
240.511,195.35,179.60,75.20,14.04,107.60,47.00,0.00,14.12,-25.30
240.692,195.35,179.60,75.20,14.04,107.60,47.00,0.00,14.12,-25.30
240.872,195.35,179.60,75.20,14.04,107.60,47.00,0.00,14.12,-25.30
241.052,195.35,179.60,75.20,14.70,107.60,47.00,0.00,14.12,-25.30
241.232,195.35,179.60,75.20,14.70,107.60,47.00,0.00,14.12,-25.30
241.412,195.35,179.60,75.20,14.70,107.60,47.00,0.00,14.12,-25.30
241.592,195.35,179.60,75.20,14.70,107.60,47.00,0.00,14.12,-25.30
241.772,195.35,179.60,75.20,14.70,107.60,47.00,0.00,14.81,-25.30
241.952,195.35,179.60,75.20,14.70,107.60,47.00,0.00,14.81,-19.08
242.132,196.70,179.60,75.20,14.70,107.60,47.00,0.00,14.81,-19.08
242.342,196.70,179.60,75.20,14.70,107.60,47.00,0.00,14.81,-19.08
242.522,196.70,179.60,75.20,14.70,107.60,47.00,0.00,14.81,-19.08
242.702,196.70,179.60,75.20,14.79,107.60,47.00,0.00,14.81,-19.08
242.882,196.70,179.60,75.20,14.79,107.60,47.00,0.00,14.81,-19.08
243.063,196.70,179.60,75.20,14.79,107.60,47.00,0.00,14.81,-19.08
243.243,196.70,179.60,75.20,14.79,107.60,47.00,0.00,14.81,-19.08
243.423,196.70,179.60,75.20,14.79,107.60,47.00,0.00,14.92,-19.08
243.602,196.70,179.60,75.20,14.79,107.60,47.00,0.00,14.92,-18.66
243.782,199.40,179.60,75.20,14.79,107.60,47.00,0.00,14.92,-18.66
243.963,199.40,179.60,75.20,14.79,107.60,47.00,0.00,14.92,-18.66
244.142,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-18.66
244.319,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-18.66
244.502,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-18.66
244.712,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-18.66
244.892,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-18.66
245.072,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-18.66
245.253,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-17.10
245.432,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-17.10
245.612,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-17.10
245.793,199.40,179.60,76.55,14.79,107.60,47.00,0.00,14.92,-17.10
245.972,199.40,179.60,76.55,14.04,107.60,47.00,0.00,14.92,-17.10
246.152,199.40,179.60,76.55,14.04,107.60,47.00,0.00,14.92,-17.10
246.332,199.40,179.60,76.55,14.04,107.60,47.00,0.00,14.92,-17.10
