Time,"Coolant temperature","Oil temperature","Intake air temperature","Battery voltage","Transmission temperature","Fuel tank level","Current battery voltage","Current battery voltage","Battery power from the IBS"
168.632,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.24
168.810,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
168.992,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
169.172,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
169.382,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
169.561,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
169.743,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
169.921,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
170.102,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
170.282,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
170.462,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
170.641,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
170.821,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
171.002,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
171.181,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-7.00
171.362,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-7.00
171.541,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-7.00
171.752,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-7.00
171.931,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-7.00
172.113,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-7.12
172.292,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-7.12
172.473,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-7.12
172.682,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-7.12
172.861,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-7.12
173.042,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-7.12
173.221,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-7.12
173.402,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-7.12
173.582,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.12
173.762,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.86
173.942,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.86
174.122,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.86
174.297,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.86
174.482,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.86
174.662,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.86
174.872,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.86
175.053,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.86
175.232,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.86
175.409,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.94
175.592,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.94
175.772,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.94
175.952,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.94
176.132,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.94
176.312,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.94
176.492,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.94
176.672,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.94
176.882,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.94
177.062,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
177.241,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
177.422,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
177.602,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
177.811,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
177.993,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
178.169,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
178.352,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
178.532,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-7.00
178.711,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.88
178.890,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.88
179.072,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.88
179.252,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.88
179.432,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.88
179.610,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.88
179.792,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.88
179.973,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.88
180.152,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.88
180.332,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.90
180.510,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.90
180.692,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.90
180.872,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.31,-6.90
181.052,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
181.232,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
181.412,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
181.592,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.31,-6.90
181.772,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-6.90
181.952,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-6.68
182.132,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-6.68
182.311,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-6.68
182.491,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.30,-6.68
182.672,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-6.68
182.852,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-6.68
183.032,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-6.68
183.209,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.30,-6.68
183.389,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.32,-6.68
183.573,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.32,-7.34
183.752,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.32,-7.34
183.933,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.32,-7.34
184.108,181.85,203.00,114.35,13.09,180.50,44.00,0.00,13.32,-7.34
184.292,181.85,203.00,114.35,13.19,180.50,44.00,0.00,13.32,-7.34
184.469,181.85,203.00,114.35,13.19,173.75,44.00,0.00,13.32,-7.34
184.652,181.85,203.00,114.35,13.19,173.75,44.00,0.00,13.32,-7.34
184.830,181.85,203.00,114.35,13.19,173.75,44.00,0.00,13.32,-7.34
185.012,181.85,203.00,114.35,13.19,173.75,44.00,0.00,13.32,-7.34
185.192,181.85,203.00,114.35,13.19,173.75,44.00,0.00,13.32,-8.28
185.402,181.85,203.00,114.35,13.19,173.75,44.00,0.00,13.32,-8.28
185.582,181.85,203.00,114.35,13.19,173.75,44.00,0.00,13.32,-8.28
185.762,181.85,203.00,111.65,13.19,173.75,44.00,0.00,13.32,-8.28
185.942,181.85,203.00,111.65,13.09,173.75,44.00,0.00,13.32,-8.28
186.122,181.85,203.00,111.65,13.09,180.50,44.00,0.00,13.32,-8.28
186.302,181.85,203.00,111.65,13.09,180.50,44.00,0.00,13.32,-8.28
186.482,181.85,203.00,111.65,13.09,180.50,44.00,0.00,13.32,-8.28
186.662,181.85,203.00,111.65,13.09,180.50,44.00,0.00,13.32,-8.28
186.842,181.85,203.00,111.65,13.09,180.50,44.00,0.00,13.32,-6.78
187.021,181.85,203.00,111.65,13.09,180.50,44.00,0.00,13.32,-6.78
187.202,181.85,203.00,111.65,13.09,180.50,44.00,0.00,13.32,-6.78
187.382,181.85,203.00,107.60,13.09,180.50,44.00,0.00,13.32,-6.78
187.562,181.85,203.00,107.60,12.81,180.50,44.00,0.00,13.32,-6.78
187.741,181.85,203.00,107.60,12.81,177.80,44.00,0.00,13.32,-6.78
187.922,181.85,203.00,107.60,12.81,177.80,44.00,0.00,13.32,-6.78
188.099,181.85,203.00,107.60,12.81,177.80,44.00,0.00,13.32,-6.78
188.281,181.85,203.00,107.60,12.81,177.80,44.00,0.00,13.15,-6.78
188.492,181.85,203.00,107.60,12.81,177.80,44.00,0.00,13.15,11.76
188.672,181.85,203.00,107.60,12.81,177.80,44.00,0.00,13.15,11.76
188.852,181.85,201.20,107.60,12.81,177.80,44.00,0.00,13.15,11.76
189.032,181.85,201.20,103.55,12.81,177.80,44.00,0.00,13.15,11.76
189.242,181.85,201.20,103.55,13.00,177.80,44.00,0.00,13.15,11.76
189.422,181.85,201.20,103.55,13.00,180.50,44.00,0.00,13.15,11.76
189.602,181.85,201.20,103.55,13.00,180.50,44.00,0.00,13.15,11.76
189.783,181.85,201.20,103.55,13.00,180.50,44.00,0.00,13.15,11.76
189.962,181.85,201.20,103.55,13.00,180.50,44.00,0.00,13.15,11.76
190.142,181.85,201.20,103.55,13.00,180.50,44.00,0.00,13.15,3.16
190.322,183.20,201.20,103.55,13.00,180.50,44.00,0.00,13.15,3.16
190.502,183.20,201.20,103.55,13.00,180.50,44.00,0.00,13.15,3.16
190.682,183.20,201.20,102.20,13.00,180.50,44.00,0.00,13.15,3.16
190.862,183.20,201.20,102.20,12.81,180.50,44.00,0.00,13.15,3.16
191.049,183.20,201.20,102.20,12.81,180.50,44.00,0.00,13.15,3.16
191.221,183.20,201.20,102.20,12.81,180.50,44.00,0.00,13.15,3.16
191.399,183.20,201.20,102.20,12.81,180.50,44.00,0.00,13.15,3.16
191.581,183.20,201.20,102.20,12.81,180.50,44.00,0.00,13.16,3.16
191.763,183.20,201.20,102.20,12.81,180.50,44.00,0.00,13.16,-1.90
191.942,183.20,201.20,102.20,12.81,180.50,44.00,0.00,13.16,-1.90
192.122,183.20,201.20,102.20,12.81,180.50,44.00,0.00,13.16,-1.90
192.301,183.20,201.20,100.85,12.81,180.50,44.00,0.00,13.16,-1.90
192.483,183.20,201.20,100.85,13.00,180.50,44.00,0.00,13.16,-1.90
192.692,183.20,201.20,100.85,13.00,180.50,44.00,0.00,13.16,-1.90
192.871,183.20,201.20,100.85,13.00,180.50,44.00,0.00,13.16,-1.90
193.052,183.20,201.20,100.85,13.00,180.50,44.00,0.00,13.16,-1.90
193.232,183.20,201.20,100.85,13.00,180.50,44.00,0.00,13.21,-1.90
193.412,183.20,201.20,100.85,13.00,180.50,44.00,0.00,13.21,-3.62
193.592,183.20,201.20,100.85,13.00,180.50,44.00,0.00,13.21,-3.62
193.773,183.20,203.00,100.85,13.00,180.50,44.00,0.00,13.21,-3.62
193.952,183.20,203.00,99.50,13.00,180.50,44.00,0.00,13.21,-3.62
194.132,183.20,203.00,99.50,12.91,180.50,44.00,0.00,13.21,-3.62
194.312,183.20,203.00,99.50,12.91,180.50,44.00,0.00,13.21,-3.62
194.492,183.20,203.00,99.50,12.91,180.50,44.00,0.00,13.21,-3.62
194.672,183.20,203.00,99.50,12.91,180.50,44.00,0.00,13.21,-3.62
194.852,183.20,203.00,99.50,12.91,180.50,44.00,0.00,13.23,-3.62
195.032,183.20,203.00,99.50,12.91,180.50,44.00,0.00,13.23,-7.62
195.212,183.20,203.00,99.50,12.91,180.50,44.00,0.00,13.23,-7.62
195.392,183.20,203.00,99.50,12.91,180.50,44.00,0.00,13.23,-7.62
195.571,183.20,203.00,98.15,12.91,180.50,44.00,0.00,13.23,-7.62
195.749,183.20,203.00,98.15,13.00,180.50,44.00,0.00,13.23,-7.62
195.929,183.20,203.00,98.15,13.00,180.50,44.00,0.00,13.23,-7.62
196.109,183.20,203.00,98.15,13.00,180.50,44.00,0.00,13.23,-7.62
196.289,183.20,203.00,98.15,13.00,180.50,44.00,0.00,13.23,-7.62
196.470,183.20,203.00,98.15,13.00,180.50,44.00,0.00,13.25,-7.62
196.679,183.20,203.00,98.15,13.00,180.50,44.00,0.00,13.25,-6.52
196.859,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.25,-6.52
197.039,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.25,-6.52
197.249,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.25,-6.52
197.429,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.25,-6.52
197.609,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.25,-6.52
197.789,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.25,-6.52
197.973,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.25,-6.52
198.149,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.33,-6.52
198.332,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.33,-9.70
198.512,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.33,-9.70
198.692,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.33,-9.70
198.872,184.55,203.00,96.80,13.19,180.50,44.00,0.00,13.33,-9.70
199.052,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.33,-9.70
199.232,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.33,-9.70
199.412,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.33,-9.70
199.592,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.33,-9.70
199.772,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.26,-9.70
199.952,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.26,-6.02
200.132,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.26,-6.02
200.312,184.55,203.00,96.80,13.00,180.50,44.00,0.00,13.26,-6.02
200.493,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.02
200.672,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.02
200.852,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.02
201.032,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.02
201.209,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.02
201.392,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.02
201.573,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.06
201.752,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.06
201.932,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.06
202.112,184.55,203.00,98.15,13.00,180.50,44.00,0.00,13.26,-6.06
202.292,184.55,203.00,98.15,13.09,180.50,44.00,0.00,13.26,-6.06
202.471,184.55,203.00,98.15,13.09,180.50,44.00,0.00,13.26,-6.06
202.647,184.55,203.00,98.15,13.09,180.50,44.00,0.00,13.26,-6.06
202.832,184.55,203.00,98.15,13.09,180.50,44.00,0.00,13.26,-6.06
203.042,184.55,203.00,98.15,13.09,180.50,44.00,0.00,13.26,-6.06
203.222,184.55,203.00,98.15,13.09,180.50,44.00,0.00,13.26,-5.08
203.402,184.55,203.00,98.15,13.09,180.50,44.00,0.00,13.26,-5.08
203.583,184.55,204.80,98.15,13.09,180.50,44.00,0.00,13.26,-5.08
203.762,184.55,204.80,99.50,13.09,180.50,44.00,0.00,13.26,-5.08
203.943,184.55,204.80,99.50,13.28,180.50,44.00,0.00,13.26,-5.08
204.122,184.55,204.80,99.50,13.28,180.50,44.00,0.00,13.26,-5.08
204.303,184.55,204.80,99.50,13.28,180.50,43.00,0.00,13.26,-5.08
204.478,184.55,204.80,99.50,13.28,180.50,43.00,0.00,13.26,-5.08
204.663,184.55,204.80,99.50,13.28,180.50,43.00,0.00,13.55,-5.08
204.842,184.55,204.80,99.50,13.28,180.50,43.00,0.00,13.55,-28.28
205.022,184.55,204.80,99.50,13.28,180.50,43.00,0.00,13.55,-28.28
205.202,184.55,204.80,99.50,13.28,180.50,43.00,0.00,13.55,-28.28
205.382,184.55,204.80,100.85,13.28,180.50,43.00,0.00,13.55,-28.28
205.592,184.55,204.80,100.85,14.13,180.50,43.00,0.00,13.55,-28.28
205.772,184.55,204.80,100.85,14.13,180.50,43.00,0.00,13.55,-28.28
205.983,184.55,204.80,100.85,14.13,180.50,43.00,0.00,13.55,-28.28
206.162,184.55,204.80,100.85,14.13,180.50,43.00,0.00,13.55,-28.28
206.342,184.55,204.80,100.85,14.13,180.50,43.00,0.00,14.39,-28.28
206.523,184.55,204.80,100.85,14.13,180.50,43.00,0.00,14.39,-0.06
206.703,183.20,204.80,100.85,14.13,180.50,43.00,0.00,14.39,-0.06
206.882,183.20,204.80,100.85,14.13,180.50,43.00,0.00,14.39,-0.06
207.062,183.20,204.80,100.85,14.13,180.50,43.00,0.00,14.39,-0.06
207.243,183.20,204.80,100.85,13.00,180.50,43.00,0.00,14.39,-0.06
207.422,183.20,204.80,100.85,13.00,180.50,43.00,0.00,14.39,-0.06
207.602,183.20,204.80,100.85,13.00,180.50,43.00,0.00,14.39,-0.06
207.783,183.20,204.80,100.85,13.00,180.50,43.00,0.00,14.39,-0.06
207.962,183.20,204.80,100.85,13.00,180.50,43.00,0.00,13.19,-0.06
208.142,183.20,204.80,100.85,13.00,180.50,43.00,0.00,13.19,0.98
208.319,183.20,204.80,100.85,13.00,180.50,43.00,0.00,13.19,0.98
208.499,183.20,204.80,100.85,13.00,180.50,43.00,0.00,13.19,0.98
208.681,183.20,204.80,100.85,13.00,180.50,43.00,0.00,13.19,0.98
208.859,183.20,204.80,100.85,13.09,180.50,43.00,0.00,13.19,0.98
209.039,183.20,204.80,100.85,13.09,180.50,43.00,0.00,13.19,0.98
209.219,183.20,204.80,100.85,13.09,180.50,43.00,0.00,13.19,0.98
209.399,183.20,204.80,100.85,13.09,180.50,43.00,0.00,13.19,0.98
209.580,183.20,204.80,100.85,13.09,180.50,43.00,0.00,13.25,0.98
209.760,183.20,204.80,100.85,13.09,180.50,43.00,0.00,13.25,-6.30
209.939,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.25,-6.30
210.119,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.25,-6.30
210.300,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.25,-6.30
210.479,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.25,-6.30
210.663,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.25,-6.30
210.840,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.25,-6.30
211.021,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.25,-6.30
211.202,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.26,-6.30
211.382,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.26,-5.34
211.563,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.26,-5.34
211.742,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.26,-5.34
211.922,181.85,204.80,100.85,13.00,180.50,43.00,0.00,13.26,-5.34
212.102,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.26,-5.34
212.283,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.26,-5.34
212.463,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.26,-5.34
212.643,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.26,-5.34
212.821,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.36,-5.34
213.003,181.85,204.80,100.85,13.09,180.50,43.00,0.00,13.36,-27.40
213.181,180.50,204.80,100.85,13.09,180.50,43.00,0.00,13.36,-27.40
213.362,180.50,204.80,100.85,13.09,180.50,43.00,0.00,13.36,-27.40
213.543,180.50,204.80,100.85,13.09,180.50,43.00,0.00,13.36,-27.40
213.720,180.50,204.80,100.85,14.13,180.50,43.00,0.00,13.36,-27.40
213.902,180.50,204.80,100.85,14.13,180.50,43.00,0.00,13.36,-27.40
214.082,180.50,204.80,100.85,14.13,180.50,44.00,0.00,13.36,-27.40
214.263,180.50,204.80,100.85,14.13,180.50,44.00,0.00,13.36,-27.40
214.442,180.50,204.80,100.85,14.13,180.50,44.00,0.00,14.14,-27.40
214.620,180.50,204.80,100.85,14.13,180.50,44.00,0.00,14.14,-1.76
214.802,180.50,204.80,100.85,14.13,180.50,44.00,0.00,14.14,-1.76
214.982,180.50,204.80,100.85,14.13,180.50,44.00,0.00,14.14,-1.76
215.162,180.50,204.80,102.20,14.13,180.50,44.00,0.00,14.14,-1.76
215.339,180.50,204.80,102.20,13.00,180.50,44.00,0.00,14.14,-1.76
215.522,180.50,204.80,102.20,13.00,180.50,44.00,0.00,14.14,-1.76
215.702,180.50,204.80,102.20,13.00,180.50,44.00,0.00,14.14,-1.76
215.883,180.50,204.80,102.20,13.00,180.50,44.00,0.00,14.14,-1.76
216.063,180.50,204.80,102.20,13.00,180.50,44.00,0.00,13.22,-1.76
216.242,180.50,204.80,102.20,13.00,180.50,44.00,0.00,13.22,-10.68
216.422,180.50,204.80,102.20,13.00,180.50,44.00,0.00,13.22,-10.68
216.602,180.50,204.80,102.20,13.00,180.50,44.00,0.00,13.22,-10.68
216.780,180.50,204.80,102.20,13.00,180.50,44.00,0.00,13.22,-10.68
216.962,180.50,204.80,102.20,13.47,180.50,44.00,0.00,13.22,-10.68
217.172,180.50,204.80,102.20,13.47,180.50,44.00,0.00,13.22,-10.68
217.353,180.50,204.80,102.20,13.47,180.50,44.00,0.00,13.22,-10.68
217.533,180.50,204.80,102.20,13.47,180.50,44.00,0.00,13.22,-10.68
217.712,180.50,204.80,102.20,13.47,180.50,44.00,0.00,13.65,-10.68
217.892,180.50,204.80,102.20,13.47,180.50,44.00,0.00,13.65,-12.90
218.072,179.15,204.80,102.20,13.47,180.50,44.00,0.00,13.65,-12.90
218.252,179.15,206.60,102.20,13.47,180.50,44.00,0.00,13.65,-12.90
218.463,179.15,206.60,102.20,13.47,180.50,44.00,0.00,13.65,-12.90
218.642,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.65,-12.90
218.819,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.65,-12.90
219.002,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.65,-12.90
219.212,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.65,-12.90
219.392,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.52,-12.90
219.568,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.52,-12.80
219.752,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.52,-12.80
219.932,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.52,-12.80
220.112,179.15,206.60,102.20,13.28,180.50,44.00,0.00,13.52,-12.80
220.293,179.15,206.60,102.20,13.19,180.50,44.00,0.00,13.52,-12.80
220.472,179.15,206.60,102.20,13.19,180.50,44.00,0.00,13.52,-12.80
220.652,179.15,206.60,102.20,13.19,180.50,44.00,0.00,13.52,-12.80
220.832,179.15,206.60,102.20,13.19,180.50,44.00,0.00,13.52,-12.80
221.012,179.15,206.60,102.20,13.19,180.50,44.00,0.00,13.46,-12.80
221.192,179.15,206.60,102.20,13.19,180.50,44.00,0.00,13.46,-10.20
221.372,177.80,206.60,102.20,13.19,180.50,44.00,0.00,13.46,-10.20
221.552,177.80,206.60,102.20,13.19,180.50,44.00,0.00,13.46,-10.20
221.732,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.46,-10.20
221.912,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.46,-10.20
222.092,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.46,-10.20
222.273,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.46,-10.20
222.452,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.46,-10.20
222.632,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.44,-10.20
222.812,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.44,-10.24
222.992,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.44,-10.24
223.172,177.80,206.60,100.85,13.19,180.50,44.00,0.00,13.44,-10.24
223.352,177.80,206.60,99.50,13.19,180.50,44.00,0.00,13.44,-10.24
223.530,177.80,206.60,99.50,13.19,180.50,44.00,0.00,13.44,-10.24
223.712,177.80,206.60,99.50,13.19,180.50,44.00,0.00,13.44,-10.24
223.922,177.80,206.60,99.50,13.19,180.50,43.00,0.00,13.44,-10.24
224.102,177.80,206.60,99.50,13.19,180.50,43.00,0.00,13.44,-10.24
224.282,177.80,206.60,99.50,13.19,180.50,43.00,0.00,13.41,-10.24
224.462,177.80,206.60,99.50,13.19,180.50,43.00,0.00,13.41,-5.62
224.643,177.80,206.60,99.50,13.19,180.50,43.00,0.00,13.41,-5.62
224.823,177.80,206.60,99.50,13.19,180.50,43.00,0.00,13.41,-5.62
225.002,177.80,206.60,99.50,13.19,180.50,43.00,0.00,13.41,-5.62
225.183,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.41,-5.62
225.362,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.41,-5.62
225.541,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.41,-5.62
225.723,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.41,-5.62
225.903,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-5.62
226.082,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-6.70
226.262,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-6.70
226.442,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-6.70
226.622,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-6.70
226.802,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-6.70
226.982,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-6.70
227.161,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-6.70
227.343,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.36,-6.70
227.521,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.35,-6.70
227.702,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.35,-7.16
227.882,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.35,-7.16
228.062,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.35,-7.16
228.240,177.80,206.60,99.50,13.09,180.50,43.00,0.00,13.35,-7.16
228.422,177.80,206.60,99.50,14.79,180.50,43.00,0.00,13.35,-7.16
228.602,177.80,206.60,99.50,14.79,180.50,43.00,0.00,13.35,-7.16
228.782,177.80,206.60,99.50,14.79,180.50,43.00,0.00,13.35,-7.16
228.962,177.80,206.60,99.50,14.79,180.50,43.00,0.00,13.35,-7.16
229.143,177.80,206.60,99.50,14.79,180.50,43.00,0.00,14.86,-7.16
229.322,177.80,206.60,99.50,14.79,180.50,43.00,0.00,14.86,-18.40
229.502,177.80,206.60,99.50,14.79,180.50,43.00,0.00,14.86,-18.40
229.679,177.80,206.60,99.50,14.79,180.50,43.00,0.00,14.86,-18.40
229.862,177.80,206.60,100.85,14.79,180.50,43.00,0.00,14.86,-18.40
230.042,177.80,206.60,100.85,14.79,180.50,43.00,0.00,14.86,-18.40
230.223,177.80,206.60,100.85,14.79,180.50,43.00,0.00,14.86,-18.40
